Timestamp,Backtest_Timestamp,Log Type,Message,UserID,Strategy Tag,Option Portfolio,Strike
2026-04-04 10:52:23,06-08-2019 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 11478.17 | OrderID=CRYPTO-1-255 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,06-10-2013 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 129.00 | OrderID=CRYPTO-1-019 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,06-11-2020 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 15565.88 | OrderID=CRYPTO-1-312 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,06-12-2015 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 388.78 | OrderID=CRYPTO-1-110 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,07-01-2017 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 908.59 | OrderID=CRYPTO-1-144 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,07-02-2018 00:00:00,TRADING,EXIT | BUY 1.0 BTCUSD @ 7621.30 | OrderID=CRYPTO-1-190 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,07-04-2022 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 43503.85 | OrderID=CRYPTO-1-384 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,07-06-2020 00:00:00,TRADING,EXIT | SELL 1.0 BTCUSD @ 9758.85 | OrderID=CRYPTO-1-292 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,07-06-2023 00:00:00,TRADING,ENTRY | BUY 1.0 BTCUSD @ 26346.00 | OrderID=CRYPTO-1-437 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
2026-04-04 10:52:23,07-07-2013 00:00:00,TRADING,ENTRY | SELL 1.0 BTCUSD @ 74.56 | OrderID=CRYPTO-1-005 | PositionID=BTCUSD.CRYPTO-DecoyStrategy-000,UID001,Decoy_Long_Decoy_Short,Decoy_Long_Decoy_Short,
